YEAR,state,county,MOVEDNET,FROMABROAD,POP1YR,TODIFFSTATE,FROMDIFFSTATE,POP1YRAGO
2011,22,1,-58.0,121,60561,402,703,60547
2011,22,3,253.0,61,25547,273,604,25238
2011,22,5,-122.0,399,103899,1864,2325,103694
2011,22,7,-262.0,6,23182,380,69,23438
2011,22,9,-219.0,140,41568,356,398,41561
2011,22,11,803.0,190,34857,794,1324,33884
2011,22,13,448.0,0,14307,33,253,13859
2011,22,15,975.0,423,113874,4285,5118,112479
2011,22,17,-1328.0,499,250357,7066,5982,251186
2011,22,19,2371.0,557,188534,3523,4749,185949
2011,22,21,86.0,0,10071,104,166,9985
2011,22,23,-571.0,22,7006,236,263,7573
2011,22,25,563.0,10,10269,194,370,9711
2011,22,27,-678.0,16,16798,495,171,17460
2011,22,29,239.0,14,20459,499,822,20206
2011,22,31,-495.0,49,26165,252,389,26635
2011,22,33,-1160.0,1604,431342,10238,10287,431201
2011,22,35,-105.0,22,7685,154,52,7768
2011,22,37,466.0,3,20182,241,151,19700
2011,22,39,354.0,164,33763,269,399,33259
2011,22,41,633.0,13,20400,91,387,19739
2011,22,43,701.0,148,21654,315,628,20819
2011,22,45,-1024.0,151,71976,677,721,72848
2011,22,47,1660.0,15,33149,220,577,31421
2011,22,49,-131.0,36,15999,383,468,16134
2011,22,51,-1952.0,1991,427118,9294,10251,427488
2011,22,53,814.0,136,31014,137,692,30124
2011,22,55,883.0,822,215703,5354,4535,213825
2011,22,57,-797.0,449,94692,1021,576,95060
2011,22,59,-36.0,56,14594,303,437,14580
2011,22,61,1967.0,450,45823,1355,1679,43426
2011,22,63,2503.0,63,123924,621,1592,121422
2011,22,65,-43.0,12,12072,445,309,12182
2011,22,67,-200.0,6,27748,325,287,27953
2011,22,69,356.0,81,38925,740,748,38562
2011,22,71,6130.0,2060,317535,15859,19268,309539
2011,22,73,-555.0,205,150588,3016,2255,150883
2011,22,75,-26.0,60,22607,693,890,22619
2011,22,77,-662.0,94,22442,47,149,23006
2011,22,79,70.0,441,129686,2261,2072,129231
2011,22,81,-144.0,0,8910,98,86,9054
2011,22,83,557.0,60,20481,169,208,19857
2011,22,85,-154.0,32,23918,197,328,24057
2011,22,87,1014.0,206,31839,513,834,30610
2011,22,89,-1297.0,180,51948,527,521,53081
2011,22,91,300.0,0,11008,101,283,10708
2011,22,93,-403.0,19,21669,104,165,22053
2011,22,95,-46.0,35,45813,681,492,45865
2011,22,97,-1901.0,65,82585,766,658,84407
2011,22,99,577.0,76,51107,369,675,50451
2011,22,101,-501.0,277,53698,767,1109,53947
2011,22,103,1408.0,692,228764,6037,6447,226908
2011,22,105,1304.0,358,118451,1466,1944,116702
2011,22,107,-97.0,0,5271,124,67,5368
2011,22,109,-15.0,105,110019,1916,1697,109860
2011,22,111,-562.0,13,22534,430,130,23069
2011,22,113,138.0,25,56773,584,661,56592
2011,22,115,531.0,1000,49722,4994,5730,48068
2011,22,117,67.0,21,46352,579,990,46373
2011,22,119,-391.0,32,40638,1008,930,40862
2011,22,121,876.0,21,23259,137,459,22346
2011,22,123,-38.0,8,11495,288,408,11540
2011,22,125,-321.0,33,15456,159,175,15738
2011,22,127,226.0,69,15166,237,474,14857
2011,23,1,-188.0,230,106283,1849,1968,106241
2011,23,3,-375.0,141,71583,1300,1111,71817
2011,23,5,-258.0,1306,278105,10428,8507,277057
2011,23,7,-34.0,23,30415,714,619,30426
2011,23,9,-681.0,178,53941,1489,1264,54444
2011,23,11,-1008.0,441,120942,2978,1945,121528
2011,23,13,399.0,37,39560,640,755,39124
2011,23,15,-1306.0,83,34294,1042,525,35517
2011,23,17,-254.0,55,57255,1410,1152,57454
2011,23,19,2218.0,457,151753,2343,3238,149078
2011,23,21,-262.0,50,17357,485,273,17569
2011,23,23,-259.0,58,35169,1173,916,35370
2011,23,25,-234.0,6,51866,650,764,52094
2011,23,27,-376.0,58,38272,697,841,38590
2011,23,29,62.0,68,32685,514,766,32555
2011,23,31,623.0,391,195417,5508,6643,194403
2011,24,1,1526.0,109,74101,1733,2188,72531
2011,24,3,4668.0,3695,525479,17216,16639,518142
2011,24,5,5377.0,4491,792540,14985,14256,783252
2011,24,9,-1205.0,209,87477,2787,1987,88508
2011,24,11,507.0,101,32420,607,527,31829
2011,24,13,-1388.0,310,165834,3506,2127,166043
2011,24,15,952.0,156,99331,3844,3695,98069
2011,24,17,768.0,411,143718,4362,4328,142555
2011,24,19,-574.0,63,32107,702,400,32621
2011,24,21,-111.0,1531,228893,7239,5405,227084
2011,24,23,22.0,8,29717,843,854,29671
2011,24,25,-5135.0,846,241339,7625,3974,244557
2011,24,27,-2872.0,2312,280254,9843,7592,280723
2011,24,29,160.0,83,19866,336,562,19675
2011,24,31,-4666.0,15060,947660,37129,34920,937904
2011,24,33,-2103.0,7015,847122,26606,30685,844038
2011,24,35,147.0,109,46986,1121,716,46767
2011,24,37,2595.0,864,102544,3045,4252,99525
2011,24,39,2356.0,63,26369,247,625,24049
2011,24,41,-37.0,218,37283,659,605,37229
2011,24,43,-1527.0,398,145290,4916,3889,145854
2011,24,45,146.0,1110,96577,4028,3222,95237
2011,24,47,-489.0,304,50893,1659,925,50870
2011,24,510,-7949.0,3771,611898,16413,15687,617294
2011,25,1,-1778.0,773,214905,4900,4141,215937
2011,25,3,-1550.0,303,130097,3679,2507,131344
2011,25,5,236.0,2064,541500,9227,9626,539273
2011,25,7,-343.0,78,16160,725,203,16425
2011,25,9,-3007.0,3847,731752,14560,11989,731134
2011,25,11,-538.0,285,70956,2483,1601,71209
2011,25,13,-1889.0,3474,457487,8456,7806,456400
2011,25,15,4490.0,2065,156586,4524,5703,150040
2011,25,17,-2352.0,17995,1474791,42023,37783,1459292
2011,25,19,-292.0,240,10005,498,232,10057
2011,25,21,-3047.0,6095,659204,13010,13223,656161
2011,25,23,-2666.0,1730,487912,7868,4330,488869
2011,25,25,858.0,13586,705284,26070,29710,691770
2011,25,27,409.0,4461,785685,14919,12619,780910
2011,26,1,-525.0,12,11047,209,96,11560
2011,26,3,156.0,0,9503,50,122,9347
2011,26,5,-831.0,145,109988,1377,870,110674
2011,26,7,131.0,78,29479,274,360,29270
2011,26,9,-570.0,75,23568,432,212,24063
2011,26,11,-556.0,31,16121,298,148,16646
2011,26,13,241.0,5,8794,60,36,8548
2011,26,15,-1483.0,137,58777,1150,424,60123
2011,26,17,-307.0,143,106751,1202,701,106915
2011,26,19,-415.0,11,17477,168,122,17881
2011,26,21,-4573.0,357,155279,5676,3111,159495
2011,26,23,-285.0,84,45180,564,482,45381
2011,26,25,-310.0,461,134725,2377,1535,134574
2011,26,27,-1060.0,114,51810,1767,1152,52756
2011,26,29,-76.0,33,25915,395,239,25958
2011,26,31,305.0,34,26155,429,276,25816
2011,26,33,-139.0,83,38717,994,734,38780
2011,26,35,-404.0,31,30660,520,274,31033
2011,26,37,472.0,159,74059,864,1023,73428
2011,26,39,568.0,3,14068,178,165,13497
2011,26,41,54.0,58,36882,851,771,36770
2011,26,43,-195.0,15,26147,937,738,26327
2011,26,45,-179.0,386,106788,1779,1371,106581
2011,26,47,-478.0,81,32572,619,455,32969
2011,26,49,-8827.0,894,423714,8704,3723,431647
2011,26,51,280.0,50,25722,333,165,25392
2011,26,53,445.0,40,16188,313,518,15703
2011,26,55,751.0,235,85728,1572,1325,84742
2011,26,57,572.0,81,42140,366,392,41487
2011,26,59,-556.0,137,46285,1079,1010,46704
2011,26,61,627.0,442,36021,1613,905,34952
2011,26,63,-825.0,54,33050,520,130,33821
2011,26,65,1871.0,4517,277807,8315,5523,271437
2011,26,67,-145.0,114,63600,740,621,63631
2011,26,69,-297.0,49,25970,632,183,26218
2011,26,71,-91.0,6,11844,191,191,11929
2011,26,73,4136.0,433,69251,1155,1020,64682
2011,26,75,-1070.0,295,158997,3111,1431,159772
2011,26,77,4820.0,1328,245980,5373,3898,239832
2011,26,79,10.0,24,17170,138,212,17136
2011,26,81,-2267.0,2458,593402,11148,9168,593211
2011,26,83,146.0,0,2110,0,48,1964
2011,26,85,-123.0,3,11499,400,128,11619
2011,26,87,-1828.0,221,88325,1462,600,89932
2011,26,89,-91.0,50,21594,321,278,21635
2011,26,91,19.0,412,99373,2089,1815,98942
2011,26,93,-2183.0,358,179169,3522,1805,180994
2011,26,95,-97.0,3,6528,98,92,6622
2011,26,97,-126.0,28,11141,228,231,11239
2011,26,99,-2389.0,4093,829576,11327,5716,827872
2011,26,101,5.0,110,24628,345,323,24513
2011,26,103,-254.0,255,66233,1900,1293,66232
2011,26,105,-221.0,59,28271,745,445,28433
2011,26,107,748.0,172,42363,1440,604,41443
2011,26,109,-204.0,8,23912,636,537,24108
2011,26,111,866.0,391,82925,1611,1851,81668
2011,26,113,-39.0,29,14814,262,227,14824
2011,26,115,-1436.0,346,150498,3571,2326,151588
2011,26,117,-734.0,167,62632,1003,608,63199
2011,26,119,156.0,25,9765,112,316,9584
2011,26,121,-1431.0,173,170475,3322,2112,171733
2011,26,123,332.0,114,48184,386,598,47738
2011,26,125,-8132.0,9667,1189714,28459,13877,1188185
2011,26,127,152.0,112,26546,276,697,26282
2011,26,129,-17.0,18,21596,294,186,21595
2011,26,131,-275.0,7,6798,251,64,7066
2011,26,133,278.0,44,23347,261,274,23025
2011,26,135,118.0,14,8721,178,154,8589
2011,26,137,-103.0,26,24108,394,386,24185
2011,26,139,1745.0,854,259889,4341,3204,257290
2011,26,141,-142.0,11,13448,183,138,13579
2011,26,143,-244.0,79,24505,659,245,24670
2011,26,145,-435.0,257,198684,2755,2514,198862
2011,26,147,-896.0,209,162571,1784,1398,163258
2011,26,149,-1426.0,40,60911,1438,798,62297
2011,26,151,-375.0,30,43138,269,258,43483
2011,26,153,186.0,5,8493,58,137,8302
2011,26,155,-358.0,156,70299,777,729,70501
2011,26,157,-412.0,115,55611,878,614,55908
2011,26,159,-1074.0,233,75604,1562,1441,76445
2011,26,161,5596.0,4465,340806,14470,12968,330745
2011,26,163,-45442.0,7620,1821156,32896,15706,1859033
2011,26,165,-1150.0,58,32233,777,325,33325
2011,27,1,-63.0,13,16189,112,64,16239
2011,27,3,-2182.0,1218,325631,5333,2951,326595
2011,27,5,-41.0,43,31982,743,831,31980
2011,27,7,502.0,123,43513,805,872,42888
2011,27,9,-289.0,72,37761,332,403,37978
2011,27,11,78.0,2,5259,92,44,5179
2011,27,13,1244.0,158,62473,1385,1332,61071
2011,27,15,-583.0,56,25620,439,360,26147
2011,27,17,-154.0,150,34734,690,292,34738
2011,27,19,-947.0,264,88881,2628,1371,89564
2011,27,21,-1072.0,18,28292,398,284,29346
2011,27,23,-167.0,35,12269,201,202,12401
2011,27,25,523.0,181,52762,993,308,52058
2011,27,27,560.0,268,57548,3085,2879,56720
2011,27,29,-190.0,2,8572,206,66,8760
2011,27,31,-91.0,46,5165,107,64,5210
2011,27,33,-76.0,57,11617,223,58,11636
2011,27,35,-154.0,145,61492,1005,650,61501
2011,27,37,-3958.0,2046,390901,7979,6755,392813
2011,27,39,-481.0,6,19694,346,101,20169
2011,27,41,-648.0,66,35656,653,144,36238
2011,27,43,-548.0,5,14569,422,200,15112
2011,27,45,-320.0,54,20596,286,145,20882
2011,27,47,-118.0,136,30980,390,348,30962
2011,27,49,543.0,105,45541,1049,1006,44893
2011,27,51,-73.0,2,5988,89,39,6059
2011,27,53,-5585.0,8672,1130698,29677,29327,1127624
2011,27,55,-134.0,65,18824,628,680,18893
2011,27,57,401.0,19,20148,258,443,19728
2011,27,59,644.0,72,37352,213,587,36636
2011,27,61,239.0,63,44517,778,613,44215
2011,27,63,-238.0,13,10186,336,191,10411
2011,27,65,-186.0,21,16129,203,153,16294
2011,27,67,-470.0,94,41493,1025,670,41877
2011,27,69,-22.0,0,4540,63,59,4562
2011,27,71,49.0,36,13234,112,184,13149
2011,27,73,-233.0,2,7218,322,54,7449
2011,27,75,-263.0,8,10668,297,165,10923
2011,27,77,105.0,27,4007,29,106,3875
2011,27,79,-209.0,22,27403,469,297,27590
2011,27,81,-1.0,7,5847,158,149,5841
2011,27,83,590.0,55,25425,706,754,24780
2011,27,85,-335.0,58,36243,510,259,36520
2011,27,87,-122.0,0,5274,61,36,5396
2011,27,89,-198.0,5,9405,271,77,9598
2011,27,91,-218.0,28,20660,358,134,20850
2011,27,93,90.0,55,23050,155,104,22905
2011,27,95,585.0,21,25760,158,227,25154
2011,27,97,167.0,156,32786,241,230,32463
2011,27,99,160.0,284,38354,603,701,37910
2011,27,101,-6.0,16,8639,121,66,8629
2011,27,103,316.0,82,31992,586,685,31594
2011,27,105,302.0,200,20854,491,751,20352
2011,27,107,14.0,13,6815,117,183,6788
2011,27,109,-1710.0,666,140937,3912,3572,141981
2011,27,111,-488.0,148,56858,1465,671,57198
2011,27,113,-75.0,38,13756,166,155,13793
2011,27,115,-231.0,89,29318,526,445,29460
2011,27,117,-211.0,42,9488,394,196,9657
2011,27,119,-33.0,145,30932,1229,1065,30820
2011,27,121,3.0,32,10904,120,77,10869
2011,27,123,2027.0,4710,499268,10112,11242,492531
2011,27,125,9.0,0,4042,86,38,4033
2011,27,127,-520.0,29,15852,431,114,16343
2011,27,129,-128.0,23,15658,355,148,15763
2011,27,131,1614.0,230,62726,1348,1958,60882
2011,27,133,-139.0,36,9491,295,230,9594
2011,27,135,-21.0,48,15571,231,211,15544
2011,27,137,1092.0,715,197830,4341,3037,196023
2011,27,139,-1459.0,350,126649,2790,1312,127758
2011,27,141,1462.0,175,86428,1145,903,84791
2011,27,143,-3.0,20,15040,119,150,15023
2011,27,145,2475.0,820,147445,2616,3057,144150
2011,27,147,-427.0,26,36080,718,812,36481
2011,27,149,391.0,61,9577,179,370,9125
2011,27,151,38.0,8,9718,112,73,9672
2011,27,153,-338.0,103,24460,262,144,24695
2011,27,155,-128.0,20,3571,163,79,3679
2011,27,157,-277.0,59,21502,176,329,21720
2011,27,159,-806.0,30,13659,471,105,14435
2011,27,161,-87.0,4,18900,316,465,18983
2011,27,163,-4059.0,728,233117,5869,3421,236448
2011,27,165,-334.0,62,11057,132,98,11329
2011,27,167,-348.0,13,6559,412,202,6894
2011,27,169,1238.0,171,50863,1297,1166,49454
2011,27,171,-1160.0,331,121077,1978,1364,121906
2011,27,173,135.0,23,10343,151,230,10185
2011,28,1,-19.0,52,32141,763,1031,32190
2011,28,3,265.0,33,36604,598,1000,36333
2011,28,5,24.0,0,12985,329,217,12918
2011,28,7,-194.0,6,19424,324,308,19634
2011,28,9,-79.0,0,8529,126,101,8608
2011,28,11,-403.0,7,34167,860,943,34563
2011,28,13,410.0,31,14684,63,201,14248
2011,28,15,-132.0,0,10441,173,86,10573
2011,28,17,-671.0,13,17050,123,127,17730
2011,28,19,-474.0,0,8415,178,189,8838
2011,28,21,102.0,0,9729,186,289,9648
2011,28,23,-461.0,5,16480,223,61,16936
2011,28,25,169.0,21,20513,107,189,20279
2011,28,27,-452.0,84,25991,509,350,26393
2011,28,29,-80.0,5,29058,253,328,29120
2011,28,31,-69.0,4,19389,260,162,19451
2011,28,33,1681.0,475,156270,6422,7893,154154
2011,28,35,356.0,253,73724,2558,2267,73057
2011,28,37,-466.0,1,7991,268,68,8457
2011,28,39,116.0,282,22133,433,533,21722
2011,28,41,884.0,69,14091,175,321,13145
2011,28,43,-146.0,72,21631,535,384,21724
2011,28,45,1807.0,81,42742,1172,1141,40844
2011,28,47,1458.0,1760,182584,9410,9957,180176
2011,28,49,-4693.0,684,242510,7467,4131,246161
2011,28,51,-131.0,51,19086,81,293,19191
2011,28,53,-560.0,87,9281,448,67,9629
2011,28,55,9.0,0,1817,0,66,1808
2011,28,57,277.0,22,23032,316,538,22723
2011,28,59,643.0,519,136644,4116,4887,135654
2011,28,61,-393.0,0,17083,207,34,17476
2011,28,63,-125.0,0,7797,232,30,7933
2011,28,65,-196.0,15,12469,65,52,12663
2011,28,67,359.0,56,66799,1472,1050,66808
2011,28,69,-228.0,0,10210,235,57,10446
2011,28,71,3753.0,226,46239,1652,3425,42632
2011,28,73,830.0,133,53556,1308,1374,52711
2011,28,75,1470.0,246,78597,1756,2837,77016
2011,28,77,-401.0,0,12616,408,103,13050
2011,28,79,-820.0,20,23374,637,216,24198
2011,28,81,553.0,209,81330,1394,1221,80724
2011,28,83,-836.0,36,32206,812,292,32960
2011,28,85,-628.0,15,34224,586,562,34879
2011,28,87,414.0,216,58760,2444,2323,58361
2011,28,89,1011.0,202,92369,1785,1882,91297
2011,28,91,-287.0,27,26571,238,506,26783
2011,28,93,112.0,0,36496,895,692,36483
2011,28,95,-579.0,38,36561,499,162,37106
2011,28,97,-221.0,6,10814,26,53,11029
2011,28,99,235.0,31,29234,363,218,28962
2011,28,101,-265.0,3,21436,297,294,21676
2011,28,103,-255.0,0,11553,159,96,11827
2011,28,105,2228.0,260,46477,1705,2009,43898
2011,28,107,77.0,212,34185,256,674,33986
2011,28,109,-400.0,57,55338,2399,1972,55700
2011,28,111,-218.0,7,12057,229,137,12268
2011,28,113,-81.0,38,39723,924,873,39824
2011,28,115,-168.0,64,29280,397,264,29366
2011,28,117,595.0,52,25237,338,397,24607
2011,28,119,-536.0,7,8217,258,128,8752
2011,28,121,1544.0,282,138519,2528,2872,136814
2011,28,123,-602.0,272,27737,586,370,28041
2011,28,125,-210.0,0,4659,49,31,4879
2011,28,127,176.0,27,27193,102,396,26983
2011,28,129,-69.0,23,16306,102,81,16352
2011,28,131,728.0,0,17147,242,496,16439
2011,28,133,-97.0,36,29797,503,564,29868
2011,28,135,320.0,17,15190,475,765,14884
2011,28,137,8.0,48,28313,464,185,28278
2011,28,139,102.0,0,21738,254,246,21661
2011,28,141,-352.0,20,19352,402,416,19700
2011,28,143,-333.0,47,10654,515,385,10733
2011,28,145,164.0,23,26653,220,319,26502
2011,28,147,-462.0,0,15294,300,257,15756
2011,28,149,-645.0,92,48020,1095,970,48596
2011,28,151,134.0,102,50970,727,1348,50692
2011,28,153,-403.0,6,20484,406,155,20869
2011,28,155,-365.0,0,10055,299,68,10420
2011,28,157,-251.0,0,9819,525,317,10087
2011,28,159,-702.0,0,18958,155,217,19660
2011,28,161,-203.0,22,12694,132,8,12857
2011,28,163,-53.0,129,27874,575,862,27810
2011,29,1,913.0,157,25083,1120,1441,23881
2011,29,3,212.0,21,16876,191,201,16646
2011,29,5,-404.0,12,5687,138,149,6045
2011,29,7,372.0,0,25418,337,471,25165
2011,29,9,-246.0,25,35353,757,1005,35592
2011,29,11,-392.0,12,12355,302,154,12735
2011,29,13,-474.0,8,16941,522,274,17381
2011,29,15,-160.0,3,18981,399,425,19124
2011,29,17,21.0,0,12258,20,136,12255
2011,29,19,4342.0,1506,158507,5956,5832,152735
2011,29,21,1744.0,246,87423,2033,2864,85619
2011,29,23,-191.0,109,41998,1173,831,42106
2011,29,25,-316.0,7,9305,107,185,9617
2011,29,27,834.0,89,43542,812,995,42704
2011,29,29,974.0,82,43103,728,1273,42058
2011,29,31,1657.0,528,74271,1980,2213,72151
2011,29,33,-444.0,0,9278,10,49,9726
2011,29,35,77.0,0,6146,94,71,6044
2011,29,37,409.0,202,97454,2216,2290,96774
2011,29,39,-8.0,7,13938,306,353,13939
2011,29,41,-97.0,9,7718,31,6,7808
2011,29,43,1102.0,201,74955,1753,1890,73737
2011,29,45,-249.0,21,7093,447,261,7278
2011,29,47,1392.0,659,216446,5877,5437,214300
2011,29,49,-1133.0,27,20584,751,268,21632
2011,29,51,543.0,211,74504,1618,985,73800
2011,29,53,683.0,3,17435,398,470,16852
2011,29,55,169.0,0,24441,577,296,24325
2011,29,57,154.0,7,7837,80,80,7686
2011,29,59,-251.0,61,16554,331,486,16712
2011,29,61,119.0,17,8224,29,200,8088
2011,29,63,918.0,78,12773,170,180,11792
2011,29,65,-532.0,69,15393,331,158,15856
2011,29,67,-526.0,100,13579,315,140,14026
2011,29,69,-125.0,29,31616,1033,947,31636
2011,29,71,-825.0,72,100036,994,1458,100698
2011,29,73,-451.0,7,15128,185,70,15559
2011,29,75,80.0,0,6703,129,126,6625
2011,29,77,6122.0,1525,269554,6828,9224,262592
2011,29,79,300.0,109,10044,175,125,9576
2011,29,81,-194.0,0,8811,98,163,9006
2011,29,83,-658.0,3,22090,497,283,22749
2011,29,85,-313.0,0,9560,199,176,9824
2011,29,87,-62.0,4,4846,148,109,4904
2011,29,89,-56.0,4,10042,50,98,10102
2011,29,91,-441.0,38,39585,958,755,39992
2011,29,93,47.0,3,10576,94,151,10538
2011,29,95,-8788.0,1712,660386,24082,19753,668152
2011,29,97,-1933.0,172,114801,3946,2764,116647
2011,29,99,-1471.0,292,214080,2525,2219,215223
2011,29,101,2760.0,628,51705,1635,3194,48447
2011,29,103,159.0,0,4120,36,45,3994
2011,29,105,89.0,19,35047,699,849,34935
2011,29,107,-645.0,39,32797,636,290,33425
2011,29,109,-411.0,59,38013,878,824,38355
2011,29,111,76.0,0,10050,169,313,9974
2011,29,113,-133.0,32,51450,554,756,51512
2011,29,115,-161.0,14,12650,168,109,12802
2011,29,117,24.0,4,14849,200,229,14825
2011,29,119,106.0,66,22692,1051,1083,22584
2011,29,121,-29.0,19,15358,109,186,15306
2011,29,123,192.0,2,12199,66,435,12069
2011,29,125,72.0,0,9105,106,34,8999
2011,29,127,88.0,45,28119,650,616,28092
2011,29,129,82.0,4,3703,50,117,3611
2011,29,131,-695.0,134,24471,264,230,25010
2011,29,133,483.0,78,13992,250,559,13524
2011,29,135,212.0,18,15298,55,226,15132
2011,29,137,52.0,3,8913,110,123,8871
2011,29,139,407.0,4,12139,28,241,11798
2011,29,141,-719.0,0,20378,121,224,21102
2011,29,143,172.0,4,18543,176,412,18367
2011,29,145,276.0,167,57364,1441,1497,56927
2011,29,147,1911.0,134,22980,653,856,20920
2011,29,149,388.0,0,10745,378,521,10327
2011,29,151,126.0,0,13687,100,114,13571
2011,29,153,-324.0,8,9607,173,186,9919
2011,29,155,-651.0,14,18163,643,278,18790
2011,29,157,209.0,20,18800,119,141,18556
2011,29,159,-716.0,230,41270,349,583,41711
2011,29,161,732.0,425,44181,1597,1184,42835
2011,29,163,262.0,57,18329,176,342,18019
2011,29,165,2978.0,456,87237,2794,4850,83972
2011,29,167,467.0,64,30483,552,300,29980
2011,29,169,9352.0,1795,49621,6725,13038,40530
2011,29,171,-33.0,0,4964,57,85,5003
2011,29,173,-132.0,8,10066,96,103,10208
2011,29,175,-517.0,46,24947,534,341,25426
2011,29,177,-505.0,4,23260,298,137,23780
2011,29,179,73.0,0,6584,27,68,6511
2011,29,181,366.0,3,13872,138,349,13536
2011,29,183,1258.0,812,351387,5900,6423,349589
2011,29,185,-271.0,5,9690,365,219,10026
2011,29,186,-239.0,0,18018,199,85,18252
2011,29,187,2802.0,204,64062,663,652,61014
2011,29,189,3386.0,4442,986854,19077,21991,979128
2011,29,195,239.0,89,22925,531,735,22604
2011,29,197,3.0,1,4281,23,80,4277
2011,29,199,54.0,0,4777,113,161,4727
2011,29,201,-452.0,130,38748,534,615,39163
2011,29,203,-377.0,15,8341,275,210,8703
2011,29,205,-191.0,4,6339,33,140,6529
2011,29,207,-191.0,14,29691,364,403,29821
2011,29,209,206.0,65,31955,783,1445,31693
2011,29,211,-58.0,12,6632,144,235,6784
2011,29,213,1336.0,327,50091,1458,2728,48591
2011,29,215,-583.0,129,25503,495,609,25951
2011,29,217,-235.0,11,20599,897,426,20842
2011,29,219,-124.0,53,31667,469,657,31743
2011,29,221,8.0,7,24719,147,138,24714
2011,29,223,-362.0,0,13353,131,82,13771
2011,29,225,3.0,23,35578,571,512,35548
2011,29,227,-33.0,0,2169,21,41,2202
2011,29,229,-279.0,6,18524,345,258,18803
2011,29,510,-10208.0,2259,314225,12728,10193,321291
2011,30,1,-94.0,0,9068,398,467,9156
2011,30,3,-75.0,24,12477,158,311,12551
2011,30,5,-430.0,0,6383,92,117,6813
2011,30,7,224.0,0,5408,100,403,5182
2011,30,9,-96.0,8,9956,464,310,10061
2011,30,11,-29.0,0,1259,6,30,1297
2011,30,13,-978.0,265,79757,3973,3306,80044
2011,30,15,-96.0,20,5730,199,109,5839
2011,30,17,548.0,14,11503,359,489,10950
2011,30,19,-121.0,0,1706,119,25,1813
2011,30,21,263.0,10,8828,131,312,8590
2011,30,23,163.0,48,9159,147,241,8936
2011,30,25,126.0,19,2815,86,191,2670
2011,30,27,200.0,36,11435,65,314,11196
2011,30,29,-2012.0,125,88967,3215,2243,90936
2011,30,31,4236.0,451,87964,4056,5933,84067
2011,30,33,-65.0,0,1162,15,9,1227
2011,30,35,169.0,55,13065,183,283,12841
2011,30,37,-125.0,13,870,22,15,982
2011,30,39,224.0,1,3038,33,87,2832
2011,30,41,-71.0,50,15821,438,314,15860
2011,30,43,443.0,34,11177,318,307,10691
2011,30,45,-18.0,3,2048,22,34,2063
2011,30,47,411.0,164,28166,876,1152,27616
2011,30,49,795.0,100,61878,1910,2172,61190
2011,30,51,-184.0,15,2271,46,76,2414
2011,30,53,-86.0,64,19426,573,741,19486
2011,30,55,-53.0,0,1789,21,0,1842
2011,30,57,-327.0,15,7567,433,291,7855
2011,30,59,13.0,0,1876,40,53,1863
2011,30,61,41.0,0,4154,49,70,4113
2011,30,63,831.0,539,107501,4159,4784,106064
2011,30,65,-222.0,2,4381,252,104,4616
2011,30,67,-407.0,81,15574,692,601,15889
2011,30,69,25.0,0,559,13,61,521
2011,30,71,-121.0,2,4194,47,59,4330
