LFO,YEAR,PAYQTR1,EMP,ESTAB,PAYANN,EMPSZES,state
920,2018,91890,8694,23,376252,252,47
920,2018,72658,4362,6,328660,254,47
930,2018,4374474,471675,26699,18319220,001,47
930,2018,194768,21033,11545,1072476,210,47
930,2018,286351,35410,5343,1198433,220,47
930,2018,476509,59450,4351,2020203,230,47
930,2018,359265,30961,93,1412836,252,47
930,2018,850985,111778,3694,3567508,241,47
930,2018,599313,72618,1080,2489253,242,47
930,2018,734123,78542,539,3039017,251,47
930,2018,291619,21283,30,1230502,254,47
930,2018,581541,40600,24,2288992,260,47
932,2018,3042246,299325,12715,12511227,001,47
932,2018,87624,12609,6470,377499,210,47
932,2018,122833,17342,2621,509669,220,47
932,2018,378868,41627,269,1549354,251,47
932,2018,161024,21553,1576,665007,230,47
932,2018,289167,37252,1208,1176031,241,47
932,2018,269167,31006,441,1098614,242,47
932,2018,206985,23204,69,839830,252,47
932,2018,215481,19899,29,885557,254,47
932,2018,1311097,94833,32,5409666,260,47
933,2018,465740,28718,27,1895185,001,47
933,2018,6947,495,7,27352,242,47
933,2018,6832,674,4,26880,251,47
933,2018,11106,1110,3,42552,252,47
933,2018,423643,25221,9,1734025,260,47
942,2018,137752,11556,319,544981,001,47
942,2018,1487,142,69,7133,210,47
942,2018,6057,548,79,24211,220,47
942,2018,7711,868,64,31868,230,47
942,2018,23164,2155,68,90096,241,47
942,2018,15850,1503,22,67503,242,47
942,2018,17635,1707,10,67849,251,47
942,2018,21119,2563,4,86837,254,47
001,2018,11392755,1091813,80678,46385878,230,48
001,2018,149726339,10794596,600747,577914267,001,48
001,2018,6000220,530328,310446,29524453,210,48
001,2018,7703150,741564,111465,31478041,220,48
001,2018,19761462,1829956,60696,78986508,241,48
001,2018,17398245,1429386,20774,68258145,242,48
001,2018,24946721,1737880,11516,95107870,251,48
001,2018,17422724,1120245,3289,64376418,252,48
001,2018,15767438,851143,1239,58090685,254,48
001,2018,29333624,1462281,644,105706269,260,48
9101,2018,87708826,5185231,176658,320070730,001,48
9101,2018,1972001,127677,69030,8697457,210,48
9101,2018,3015256,243915,36249,11769838,220,48
9101,2018,4933114,399880,29607,19436325,230,48
9101,2018,9429320,707665,23394,36216880,241,48
9101,2018,9206980,621427,8922,34677698,242,48
9101,2018,15380405,949004,6177,56819281,251,48
9101,2018,12121562,719430,2116,43501996,252,48
9101,2018,11256899,526141,764,39869143,254,48
9101,2018,20393289,890092,399,69082112,260,48
9111,2018,24295352,2404945,222343,104669474,001,48
9111,2018,2344356,209731,129699,12206750,210,48
9111,2018,2676364,263543,39653,11485741,220,48
9111,2018,3586385,367002,27229,15314750,230,48
9111,2018,4985303,527375,17561,21223076,241,48
9111,2018,3454257,365222,5408,14683792,242,48
9111,2018,3308774,313701,2130,13912360,251,48
9111,2018,1519957,153244,452,6308750,252,48
9111,2018,1102920,106251,162,4579220,254,48
9111,2018,1317036,98876,49,4955035,260,48
920,2018,4528765,444841,70267,17802836,001,48
920,2018,557593,83909,50795,2802844,210,48
920,2018,488926,71564,11122,1984792,220,48
920,2018,624637,44689,299,2358521,251,48
920,2018,453286,66304,4998,1818597,230,48
920,2018,535173,65515,2258,2152391,241,48
920,2018,439695,46727,685,1712260,242,48
920,2018,545485,23712,70,1649730,252,48
920,2018,404215,18723,28,1482604,254,48
920,2018,479755,23698,12,1841097,260,48
930,2018,21677785,1775994,94898,87232480,001,48
930,2018,853229,74983,43527,4638022,210,48
930,2018,1134027,113414,16979,4661287,220,48
930,2018,1870357,190468,13797,7581857,230,48
930,2018,3793023,409692,13521,15238296,241,48
930,2018,3403568,299465,4381,13504966,242,48
930,2018,4272391,296654,2030,16423429,251,48
930,2018,2401884,149365,432,9540808,252,48
930,2018,1842547,109717,162,7274017,254,48
930,2018,2106759,132236,69,8369798,260,48
932,2018,9037746,825146,35415,37712327,001,48
932,2018,260668,33311,17047,1137889,210,48
932,2018,370536,47791,7265,1511736,220,48
932,2018,520982,65720,4867,2133959,230,48
932,2018,950656,112874,3745,3905112,241,48
932,2018,843544,91524,1307,3475927,242,48
932,2018,1236594,122989,811,5074219,251,48
932,2018,724562,65542,191,2934818,252,48
932,2018,813553,69107,94,3583962,254,48
932,2018,3316651,216288,88,13954705,260,48
933,2018,1863346,117208,131,7962665,001,48
933,2018,3760,288,8,16636,241,48
933,2018,16785,1638,22,70726,242,48
933,2018,72450,6463,39,304839,251,48
933,2018,71882,6258,19,295401,252,48
933,2018,181279,12510,17,694527,254,48
933,2018,1516858,90021,21,6579282,260,48
942,2018,614519,41231,1035,2463755,001,48
942,2018,12341,715,346,41371,210,48
942,2018,17951,1329,196,64280,220,48
942,2018,28421,2419,178,99623,230,48
942,2018,64227,6547,209,234117,241,48
942,2018,33416,3383,49,132776,242,48
942,2018,51470,4380,30,215221,251,48
942,2018,37392,2694,9,144915,252,48
942,2018,166025,8694,12,607212,254,48
942,2018,203276,11070,6,924240,260,48
001,2018,2799325,261282,21019,11436767,001,50
001,2018,190277,20126,11863,939038,210,50
001,2018,240329,26286,3972,1002200,220,50
001,2018,342624,37369,2768,1425124,230,50
001,2018,463432,47123,1590,1955167,241,50
001,2018,345152,33421,484,1396902,242,50
001,2018,424650,37782,254,1689339,251,50
001,2018,289112,18981,55,1088738,252,50
001,2018,184773,12763,18,699756,254,50
001,2018,318976,27431,15,1240503,260,50
9101,2018,1116083,86819,4196,4318513,001,50
9101,2018,46982,3302,1735,203130,210,50
9101,2018,138240,12670,184,558640,242,50
9101,2018,73220,6351,950,290070,220,50
9101,2018,109709,9599,708,434731,230,50
9101,2018,153896,13768,454,630998,241,50
9101,2018,219476,18194,125,858112,251,50
9101,2018,175539,9910,29,634752,252,50
9101,2018,70590,3760,5,219968,254,50
9101,2018,128431,9265,6,488112,260,50
9111,2018,725235,75483,8966,3184639,001,50
9111,2018,82140,8771,5142,441870,210,50
9111,2018,108655,11774,1776,473939,220,50
9111,2018,139880,16185,1201,603471,230,50
9111,2018,173064,18640,640,745425,241,50
9111,2018,102593,9893,147,425650,242,50
9111,2018,89758,8255,55,374347,251,50
9111,2018,20923,1409,4,82423,252,50
920,2018,74646,10543,3104,321078,001,50
920,2018,22851,3701,2528,114197,210,50
920,2018,14678,2338,367,61399,220,50
920,2018,10809,1957,156,44855,230,50
920,2018,7670,1134,41,34367,241,50
920,2018,4848,502,8,18720,242,50
920,2018,10516,550,3,33711,251,50
930,2018,180220,22549,2031,748145,001,50
930,2018,17244,1789,1138,87466,210,50
930,2018,16715,2295,345,68985,220,50
930,2018,33292,4092,303,138351,230,50
930,2018,38851,4857,169,178936,241,50
930,2018,30231,3673,53,125103,242,50
930,2018,25779,2911,20,102113,251,50
932,2018,645663,62580,2589,2635649,001,50
932,2018,18977,2424,1225,84354,210,50
932,2018,26747,3482,526,106388,220,50
932,2018,47496,5418,391,197928,230,50
932,2018,87596,8446,277,355261,241,50
932,2018,105961,8447,12,442274,254,50
932,2018,62898,6300,87,243042,242,50
932,2018,73013,7074,46,295964,251,50
932,2018,80219,6668,19,320594,252,50
932,2018,142756,14321,6,589844,260,50
933,2018,1859,111,78,6912,001,50
933,2018,1859,111,78,6912,210,50
942,2018,55619,3197,55,221831,001,50
942,2018,224,28,17,1109,210,50
942,2018,314,46,8,1419,220,50
942,2018,1438,118,9,5788,230,50
942,2018,2355,278,9,10180,241,50
942,2018,6342,383,5,25747,242,50
942,2018,6108,798,5,25092,251,50
001,2018,48129320,3386839,202379,188552171,001,51
001,2018,2000887,181421,106454,9368986,210,51
001,2018,2544282,244464,36786,10561849,220,51
001,2018,3833375,362813,26785,15795215,230,51
001,2018,6753416,617664,20416,27566211,241,51
001,2018,5814576,462054,6768,23096094,242,51
001,2018,8187053,553547,3679,31762054,251,51
001,2018,6011658,328674,964,22078227,252,51
001,2018,4658202,231225,341,17363484,254,51
001,2018,8325871,404977,186,30960051,260,51
9101,2018,26071021,1520399,56257,96842197,001,51
9101,2018,692770,41522,22060,2921340,210,51
9101,2018,981641,76370,11404,3883899,220,51
9101,2018,1577820,126283,9237,6290971,230,51
9101,2018,3149735,240470,7878,12415597,241,51
9101,2018,4862448,222388,103,17524744,260,51
9101,2018,2952160,202089,2938,11181590,242,51
9101,2018,4794970,285289,1877,17780905,251,51
9101,2018,3939794,192129,564,13740831,252,51
9101,2018,3119683,133859,196,11102320,254,51
9111,2018,10441270,940405,90787,44707538,001,51
9111,2018,860582,86570,53101,4259858,210,51
9111,2018,1037067,105451,15898,4530273,220,51
9111,2018,1453261,149269,11120,6255871,230,51
9111,2018,2197188,225262,7505,9422111,241,51
9111,2018,1534624,137760,2038,6586574,242,51
9111,2018,1696623,131529,899,7159025,251,51
9111,2018,834441,56397,167,3453402,252,51
920,2018,134429,20985,13472,669673,210,51
9111,2018,499496,32755,50,1964847,254,51
9111,2018,327988,15412,9,1075577,260,51
920,2018,1317310,115869,17904,4826358,001,51
920,2018,102021,15525,2398,421722,220,51
920,2018,103923,14572,1099,410128,230,51
920,2018,124616,16863,576,501380,241,51
920,2018,151684,17053,245,601373,242,51
920,2018,189259,13230,84,722450,251,51
920,2018,126924,7600,23,483932,252,51
920,2018,49861,1958,3,200294,254,51
920,2018,334593,8083,4,815406,260,51
930,2018,4836142,384536,20647,19944810,001,51
930,2018,178888,16797,9998,941267,210,51
930,2018,233598,23466,3540,959755,220,51
930,2018,379256,39425,2863,1545949,230,51
930,2018,742247,82949,2721,3033961,241,51
930,2018,676834,62246,917,2754158,242,51
930,2018,845868,70020,471,3443675,251,51
930,2018,533325,28913,83,2036614,252,51
930,2018,408862,22344,34,1725525,254,51
930,2018,837264,38376,20,3503906,260,51
932,2018,4678230,378147,15900,18984750,001,51
932,2018,125824,15062,7619,543699,210,51
932,2018,174235,21292,3231,702182,220,51
932,2018,297811,30489,2250,1208424,230,51
932,2018,507069,49413,1639,2065612,241,51
932,2018,491028,41891,615,1939319,242,51
932,2018,641654,51698,337,2580094,251,51
932,2018,515720,39267,115,2108404,252,51
932,2018,542295,35759,52,2222212,254,51
932,2018,1382594,93276,42,5614804,260,51
933,2018,634790,35692,393,2638399,001,51
933,2018,479,123,31,2036,210,51
933,2018,7183,1735,215,29216,220,51
933,2018,2687,194,7,11152,241,51
933,2018,9849,752,4,39639,251,51
933,2018,29938,2312,6,124942,252,51
933,2018,33329,3216,4,131300,254,51
933,2018,545414,25826,7,2276470,260,51
942,2018,150557,11791,491,608119,001,51
942,2018,7915,362,173,31113,210,51
942,2018,8537,625,100,34802,220,51
942,2018,15393,1241,97,60228,230,51
942,2018,29874,2513,90,116398,241,51
942,2018,8246,1015,15,33080,242,51
942,2018,8830,1029,7,36266,251,51
942,2018,31516,2056,6,130102,252,51
001,2018,15449744,1337574,82260,62411104,001,49
001,2018,674562,68777,47567,3517867,210,49
001,2018,812412,87473,13144,3399100,220,49
001,2018,1234263,137932,10223,5207788,230,49
001,2018,2075485,214698,7104,8593444,241,49
001,2018,1695077,156675,2293,6982520,242,49
001,2018,2374887,198195,1315,9620044,251,49
001,2018,1803113,124454,374,7022498,252,49
001,2018,1426405,94627,140,5408713,254,49
001,2018,3353540,254743,100,12659130,260,49
9101,2018,7840755,548083,15114,30423318,001,49
9101,2018,159112,9686,5538,787164,210,49
9101,2018,235606,18953,2825,936540,220,49
9101,2018,403371,35351,2582,1648107,230,49
9101,2018,841305,66503,2157,3286352,241,49
9101,2018,821276,62482,905,3326414,242,49
9101,2018,1480609,109293,709,5910335,251,49
9101,2018,1333896,87277,262,5157714,252,49
9101,2018,982079,53247,79,3598303,254,49
9101,2018,1583501,105291,57,5772389,260,49
9111,2018,3731372,404260,45998,16261429,001,49
9111,2018,372619,42106,30772,1933265,210,49
9111,2018,444037,45357,310,1869238,251,49
933,2018,5911,1534,119,23644,230,51
9111,2018,369386,44445,6698,1619468,220,49
9111,2018,510243,62706,4677,2220194,230,49
9111,2018,693077,81260,2721,3021057,241,49
9111,2018,471529,50347,740,2000864,242,49
9111,2018,221368,15224,45,846007,252,49
9111,2018,138545,13501,20,568165,254,49
9111,2018,510568,49314,15,2183171,260,49
920,2018,315722,35784,4778,1256863,001,49
920,2018,29419,4841,3539,168380,210,49
920,2018,22411,3882,597,89836,220,49
920,2018,27917,4621,338,117939,230,49
920,2018,42908,6189,209,177949,241,49
920,2018,35874,3937,54,143496,242,49
920,2018,59830,4269,30,220346,251,49
920,2018,15024,1821,6,68612,252,49
920,2018,66614,4759,3,205343,260,49
930,2018,1807421,196548,12920,7657142,001,49
930,2018,82360,9725,6377,490127,210,49
930,2018,131286,15243,2273,528604,220,49
930,2018,199030,27047,2000,837781,230,49
930,2018,343254,47955,1582,1466942,241,49
930,2018,274846,30084,449,1130273,242,49
930,2018,260926,24959,170,1107736,251,49
930,2018,144899,12468,38,613394,252,49
930,2018,158383,15161,22,649901,254,49
930,2018,212437,13906,9,832384,260,49
932,2018,1459253,137465,3268,5730235,001,49
932,2018,29923,2358,1297,128298,210,49
932,2018,52302,4743,719,218383,220,49
932,2018,90672,7713,588,370600,230,49
932,2018,147972,11587,394,612539,241,49
932,2018,82592,9208,136,348583,242,49
932,2018,115935,13029,86,461829,251,49
932,2018,81410,7022,21,310785,252,49
932,2018,88040,8572,13,364345,254,49
933,2018,813,202,18,3501,230,49
932,2018,770407,73233,14,2914873,260,49
933,2018,240294,10628,46,873377,001,49
933,2018,393,81,13,1763,220,49
933,2018,452,117,5,2198,241,49
933,2018,6039,505,4,24826,251,49
942,2018,54927,4806,136,208740,001,49
942,2018,1109,60,43,10541,210,49
942,2018,1028,126,19,4506,220,49
942,2018,2217,292,20,9666,230,49
942,2018,6517,1087,36,26407,241,49
942,2018,7235,546,8,25642,242,49
942,2018,7511,783,6,25734,251,49
001,2018,45434074,2847481,193817,183300334,001,53
001,2018,1844274,174252,107682,9117595,210,53
001,2018,2447977,236355,35584,10215415,220,53
001,2018,3593798,334322,24769,15038935,230,53
001,2018,5694136,495846,16509,23502865,241,53
001,2018,4759717,360365,5255,19440930,242,53
001,2018,6418698,435610,2898,25723549,251,53
001,2018,4447291,242837,725,17019375,252,53
001,2018,3646247,164579,245,14430587,254,53
001,2018,12581936,403315,150,48811083,260,53
9101,2018,25745969,1189063,41177,99501422,001,53
9101,2018,487438,29218,16280,2151547,210,53
9101,2018,762203,55225,8179,3046930,220,53
9101,2018,1277878,96383,7058,5164935,230,53
9101,2018,2349982,164267,5392,9311704,241,53
9101,2018,2342209,150656,2175,9349665,242,53
9101,2018,3591825,219976,1444,14028701,251,53
9101,2018,2999624,144666,437,11004695,252,53
9101,2018,2426440,93896,139,9400343,254,53
9101,2018,9508370,234776,73,36042902,260,53
9111,2018,8991723,813170,92157,39222764,001,53
9111,2018,881672,85069,54468,4600099,210,53
9111,2018,1137205,114146,17222,4888821,220,53
9111,2018,1533879,152163,11331,6621230,230,53
9111,2018,2057001,198973,6699,8900429,241,53
9111,2018,1328331,110673,1631,5647621,242,53
9111,2018,1318599,100506,688,5601661,251,53
920,2018,1229208,118869,24434,5119383,001,53
9111,2018,382627,30335,90,1620859,252,53
9111,2018,280462,15925,25,1023659,254,53
9111,2018,71947,5380,3,318385,260,53
920,2018,176974,28558,18902,892025,210,53
920,2018,152979,21808,3394,620332,220,53
920,2018,126151,17376,1350,527821,230,53
920,2018,141531,15096,522,580813,241,53
920,2018,120142,11609,167,501101,242,53
920,2018,227623,11249,75,840627,251,53
920,2018,112817,4734,14,414435,252,53
920,2018,104363,4461,7,455427,254,53
920,2018,66628,3978,3,286802,260,53
930,2018,390576,40153,2949,1634523,230,53
930,2018,3640220,299923,21862,15361414,001,53
930,2018,190186,18872,11519,1001822,210,53
930,2018,234406,26017,3917,998015,220,53
930,2018,690651,71884,2393,2822890,241,53
930,2018,532296,46701,685,2132935,242,53
930,2018,590555,44109,299,2392177,251,53
930,2018,415272,23762,68,1780254,252,53
930,2018,276259,17368,25,1284448,254,53
930,2018,320019,11057,7,1314350,260,53
932,2018,4557364,352121,13659,18965852,001,53
932,2018,429158,43313,1429,1782840,241,53
932,2018,104514,12238,6361,454329,210,53
932,2018,153299,18455,2776,631147,220,53
932,2018,254045,27176,1999,1045653,230,53
932,2018,413313,38855,572,1719149,242,53
932,2018,610007,53323,350,2525743,251,53
932,2018,431600,31778,93,1757416,252,53
932,2018,382309,20978,32,1553728,254,53
932,2018,1779119,106005,47,7495847,260,53
933,2018,796063,47270,85,3160851,001,53
933,2018,94,21,4,437,220,53
933,2018,548,48,4,2321,230,53
933,2018,1450,134,4,6649,241,53
933,2018,6564,548,7,28068,242,53
933,2018,50512,3660,23,204533,251,53
933,2018,68334,4948,15,291554,252,53
933,2018,142043,9504,13,575535,254,53
933,2018,526429,28399,13,2050947,260,53
942,2018,473527,27065,443,1968648,001,53
942,2018,3401,289,150,16966,210,53
942,2018,7791,683,92,29733,220,53
942,2018,10721,1023,78,42452,230,53
942,2018,24363,2179,70,97540,241,53
942,2018,16862,1323,18,62391,242,53
942,2018,309424,13720,4,1301850,260,53
942,2018,29577,2787,19,130107,251,53
942,2018,37017,2614,8,150162,252,53
942,2018,34371,2447,4,137447,254,53
001,2018,5775677,554567,35963,23198172,001,54
001,2018,267047,32598,17278,1262451,210,54
001,2018,420709,52822,7914,1737582,220,54
001,2018,610126,73341,5438,2537763,230,54
001,2018,918869,102420,3431,3743785,241,54
001,2018,721144,75103,1100,2941034,242,54
001,2018,969939,85946,584,3819814,251,54
001,2018,658230,49278,144,2481494,252,54
001,2018,381925,29008,45,1502143,254,54
001,2018,827688,54051,29,3172106,260,54
9101,2018,2742143,226767,10898,10543887,001,54
9101,2018,94825,7992,3839,403365,210,54
9101,2018,359603,30114,440,1423307,242,54
9101,2018,177337,19554,2869,706895,220,54
9101,2018,269793,27573,2047,1095001,230,54
9101,2018,421045,39099,1318,1687073,241,54
9101,2018,499066,37995,258,1847424,251,54
9101,2018,399032,27040,83,1421928,252,54
9101,2018,253163,20200,32,988981,254,54
9101,2018,268279,17200,12,969913,260,54
9111,2018,995464,126196,10615,4345407,001,54
9111,2018,76148,9156,4991,378244,210,54
9111,2018,122941,15680,2359,530865,220,54
9111,2018,180505,23663,1751,786643,230,54
9111,2018,239850,32490,1079,1011603,241,54
9111,2018,151635,19018,283,659044,242,54
9111,2018,170303,19834,135,747224,251,54
9111,2018,33827,4379,14,152700,252,54
9111,2018,20255,1976,3,79084,254,54
920,2018,194684,28087,5327,846987,001,54
920,2018,35581,6604,3849,175349,210,54
920,2018,33611,5975,921,140400,220,54
920,2018,26052,4660,361,109142,230,54
920,2018,25060,3948,129,104294,241,54
920,2018,19807,3344,51,79499,242,54
920,2018,23550,1710,11,108409,251,54
920,2018,31023,1846,5,129894,252,54
930,2018,613808,67578,4492,2560540,001,54
930,2018,28195,3895,2127,172381,210,54
930,2018,114040,13188,189,472439,242,54
930,2018,43763,5701,862,181703,220,54
930,2018,70104,9608,706,292967,230,54
930,2018,123773,14749,503,493617,241,54
930,2018,127569,11991,86,517850,251,54
930,2018,82556,5915,16,326082,252,54
932,2018,1091790,99269,4565,4299536,001,54
932,2018,31382,4906,2451,130078,210,54
932,2018,41650,5792,885,172827,220,54
932,2018,61561,7714,563,247167,230,54
932,2018,107801,11988,397,442087,241,54
932,2018,73739,9119,133,296076,242,54
932,2018,143924,13936,91,577798,251,54
932,2018,111792,10098,26,450890,252,54
932,2018,62826,4624,7,250947,254,54
932,2018,457115,31092,12,1731666,260,54
933,2018,129694,5916,8,571266,001,54
933,2018,5527,480,3,21109,251,54
933,2018,84386,3839,3,391762,260,54
942,2018,2111,123,10,6843,230,54
942,2018,8094,754,58,30549,001,54
942,2018,916,45,21,3034,210,54
942,2018,1407,120,18,4892,220,54
942,2018,1340,146,5,5111,241,54
942,2018,2320,320,4,10669,242,54
001,2018,31519566,2602148,141666,127405654,001,55
001,2018,1139080,121421,70119,5773039,210,55
001,2018,1607578,182687,27520,6909044,220,55
001,2018,2348041,267714,19798,10091399,230,55
001,2018,4311628,452467,14867,18018012,241,55
001,2018,3878453,350350,5099,15668534,242,55
001,2018,5606290,448060,2986,21903838,251,55
001,2018,3751469,274890,812,14700513,252,55
001,2018,3604291,217518,320,13945636,254,55
001,2018,5272736,287041,145,20395639,260,55
9101,2018,15595097,1016964,35230,60159252,001,55
9101,2018,357354,25407,13367,1702241,210,55
9101,2018,577546,51037,7668,2389405,220,55
9101,2018,861927,79127,5852,3645637,230,55
9101,2018,1631926,135257,4430,6646674,241,55
9101,2018,2292915,123128,181,8472360,254,55
9101,2018,1743842,132697,1905,6866530,242,55
9101,2018,2901335,200259,1327,10889816,251,55
9101,2018,2282881,147291,434,8645577,252,55
9101,2018,2945371,122761,66,10901012,260,55
9111,2018,8047652,829411,58024,34798887,001,55
9111,2018,462244,49615,29061,2413456,210,55
9111,2018,660676,74229,11128,2979302,220,55
9111,2018,968695,113150,8348,4304059,230,55
9111,2018,1681885,196042,6431,7322617,241,55
9111,2018,1268679,127358,1872,5302466,242,55
9111,2018,1540373,140878,935,6314832,251,55
9111,2018,635129,58009,174,2673992,252,55
9111,2018,561030,40643,59,2402830,254,55
9111,2018,268941,29487,16,1085333,260,55
920,2018,778667,100389,18880,3469904,001,55
920,2018,113842,21590,14058,610320,210,55
920,2018,88183,18148,2824,379449,220,55
920,2018,82625,16481,1263,347452,230,55
920,2018,97443,15255,525,403708,241,55
920,2018,79916,9863,138,332767,242,55
920,2018,99729,8050,55,435521,251,55
920,2018,45232,3822,12,185525,252,55
920,2018,46205,1941,3,122690,254,55
930,2018,2098040,223311,14985,8713641,001,55
930,2018,115570,12737,7548,651215,210,55
930,2018,123671,18023,2703,528111,220,55
930,2018,194831,29031,2122,821976,230,55
930,2018,368107,51701,1694,1525694,241,55
930,2018,352807,39645,590,1422895,242,55
930,2018,403569,38403,263,1620650,251,55
930,2018,168918,13740,43,668840,252,55
930,2018,136457,8951,14,634311,254,55
930,2018,234110,11080,8,839949,260,55
932,2018,222201,27680,2049,893908,230,55
932,2018,4411632,388653,13801,17888540,001,55
932,2018,85052,11638,5896,372910,210,55
932,2018,146768,20045,3018,587178,220,55
932,2018,500582,50803,1670,1983901,241,55
932,2018,403235,37945,553,1610617,242,55
932,2018,600811,55565,374,2397476,251,55
932,2018,562797,46980,135,2296979,252,55
932,2018,534438,40321,59,2186773,254,55
932,2018,1355748,97676,47,5558798,260,55
933,2018,347421,24397,27,1379187,001,55
933,2018,10086,766,5,40447,251,55
933,2018,22815,2554,6,96266,252,55
933,2018,22458,1820,3,86279,254,55
933,2018,290856,19069,5,1150338,260,55
942,2018,241057,19023,719,996243,001,55
942,2018,4998,433,188,22357,210,55
942,2018,10606,1185,177,45298,220,55
942,2018,17592,2205,162,77671,230,55
942,2018,31343,3369,115,133972,241,55
942,2018,29428,2755,40,130385,242,55
942,2018,50387,4139,27,205096,251,55
942,2018,33697,2494,8,133334,252,55
001,2018,2386265,205786,21336,9982639,001,56
001,2018,203525,20679,12772,1027740,210,56
001,2018,254472,26339,3977,1063456,220,56
001,2018,318485,33706,2510,1372522,230,56
001,2018,472258,43684,1474,1964372,241,56
001,2018,294342,26235,386,1238817,242,56
001,2018,324275,23363,156,1295249,251,56
001,2018,175667,13289,40,701191,252,56
001,2018,216939,10895,16,839911,254,56
001,2018,126302,7596,5,479381,260,56
9101,2018,1016020,72794,4292,4091355,001,56
9101,2018,50253,3534,1922,229358,210,56
9101,2018,81989,6177,931,316079,220,56
9101,2018,115789,9702,722,486130,230,56
9101,2018,195558,13671,450,761344,241,56
9101,2018,134502,10854,153,539507,242,56
9101,2018,181000,11715,81,733493,251,56
9101,2018,109173,7511,23,437136,252,56
9111,2018,100221,9914,6336,532685,210,56
9101,2018,75388,4825,7,310955,254,56
9101,2018,72368,4805,3,277353,260,56
9111,2018,720627,70153,10150,3243835,001,56
9111,2018,118671,12757,1919,524567,220,56
9111,2018,137084,15479,1150,609588,230,56
9111,2018,164413,16956,581,742585,241,56
9111,2018,102214,8738,132,458075,242,56
9111,2018,54407,4226,26,235025,251,56
9111,2018,15126,1527,5,64295,252,56
920,2018,89461,9180,2249,358782,001,56
920,2018,14985,2665,1826,74686,210,56
920,2018,9800,1619,253,40685,220,56
920,2018,8682,1418,109,37223,230,56
920,2018,14826,1487,51,60186,241,56
920,2018,2858,457,7,11506,242,56
930,2018,255947,26121,2907,1053617,001,56
930,2018,24410,2722,1750,131842,210,56
930,2018,27871,3360,504,116537,220,56
930,2018,34889,4326,321,149991,230,56
930,2018,61552,7283,252,252774,241,56
930,2018,34243,3540,56,142914,242,56
930,2018,47813,2949,19,162176,251,56
930,2018,10501,1417,4,36310,252,56
932,2018,155584,18364,1675,642134,001,56
932,2018,13214,1817,923,57314,210,56
932,2018,15717,2374,363,63621,220,56
932,2018,20859,2649,199,84834,230,56
932,2018,34044,4075,133,139724,241,56
932,2018,17317,2333,33,72994,242,56
932,2018,22184,2848,20,88495,251,56
933,2018,122339,7417,18,486767,001,56
933,2018,11684,976,6,47433,251,56
933,2018,32285,2155,6,129633,252,56
933,2018,58710,2752,4,224309,254,56
942,2018,26287,1757,45,106149,001,56
942,2018,335,23,14,1354,210,56
942,2018,424,52,7,1967,220,56
942,2018,1182,132,9,4756,230,56
942,2018,1865,212,7,7759,241,56
942,2018,3208,313,5,13821,242,56
001,2018,408497,59917,3530,1655031,001,66
001,2018,17642,2872,1511,84717,210,66
001,2018,31967,5409,805,127533,220,66
001,2018,49646,8012,604,199469,230,66
001,2018,74441,11781,388,299538,241,66
001,2018,55373,8813,128,223556,242,66
001,2018,74768,9613,67,297404,251,66
001,2018,48094,6736,18,187278,252,66
001,2018,56566,6681,9,235536,254,66
9101,2018,243128,34656,1717,976804,001,66
9101,2018,8691,1222,630,40877,210,66
9101,2018,17596,2695,399,69639,220,66
9101,2018,27513,4352,330,109884,230,66
9101,2018,42290,6692,223,169003,241,66
9101,2018,21369,2930,4,89541,254,66
9101,2018,34542,5314,77,134413,242,66
9101,2018,49386,5555,39,201323,251,66
9101,2018,41741,5896,15,162124,252,66
9111,2018,37348,5274,315,151408,001,66
9111,2018,1667,211,103,6915,210,66
9111,2018,3750,532,76,15111,220,66
9111,2018,7234,982,74,29839,230,66
9111,2018,9282,1420,44,38167,241,66
9111,2018,3860,606,9,16375,242,66
9111,2018,8726,1270,8,34126,251,66
920,2018,52703,8851,972,214926,001,66
920,2018,4812,1031,555,23845,210,66
920,2018,6047,1408,214,24577,220,66
920,2018,8321,1501,117,33383,230,66
920,2018,10273,1640,55,40221,241,66
920,2018,9237,1340,19,42205,242,66
920,2018,9028,1321,11,32008,251,66
930,2018,50186,8124,407,208495,001,66
930,2018,1606,284,159,9582,210,66
930,2018,3706,645,96,14881,220,66
930,2018,5522,1009,71,22245,230,66
930,2018,9834,1648,54,41297,241,66
930,2018,5552,1139,18,21113,242,66
930,2018,2945,577,4,11550,251,66
930,2018,17497,2235,3,73548,254,66
932,2018,942,139,10,3642,230,66
932,2018,11438,1970,112,45458,001,66
932,2018,763,118,61,3050,210,66
932,2018,868,129,20,3325,220,66
932,2018,2762,381,12,10850,241,66
932,2018,1420,313,4,6194,242,66
932,2018,4683,890,5,18397,251,66
942,2018,217,35,5,924,001,66
942,2018,103,6,3,448,210,66
001,2018,106470,19304,1711,443480,001,69
001,2018,7463,1921,1001,32897,210,69
001,2018,9252,2190,345,37124,220,69
001,2018,11272,2542,194,45278,230,69
001,2018,16358,3339,114,65701,241,69
001,2018,9863,2059,32,38319,242,69
001,2018,13539,2566,16,52554,251,69
001,2018,13204,2333,7,51153,252,69
9101,2018,76805,14052,1050,327472,001,69
9101,2018,4312,1143,576,18632,210,69
9101,2018,6202,1442,228,25186,220,69
9101,2018,7062,1616,123,28868,230,69
9101,2018,11164,2289,77,45469,241,69
